Province_State,Date,Confirmed,Deaths
Mississippi,2020-06-01,15752,739
Mississippi,2020-06-02,16041,767
Mississippi,2020-06-03,16322,782
Mississippi,2020-06-04,16560,794
Mississippi,2020-06-05,16769,803
Mississippi,2020-06-06,17039,811
Mississippi,2020-06-07,17270,817
Mississippi,2020-06-08,17768,837
Mississippi,2020-06-09,18123,847
Mississippi,2020-06-10,18483,868
Missouri,2020-01-22,0,0
Missouri,2020-01-23,0,0
Missouri,2020-01-24,0,0
Missouri,2020-01-25,0,0
Missouri,2020-01-26,0,0
Missouri,2020-01-27,0,0
Missouri,2020-01-28,0,0
Missouri,2020-01-29,0,0
Missouri,2020-01-30,0,0
Missouri,2020-01-31,0,0
Missouri,2020-02-01,0,0
Missouri,2020-02-02,0,0
Missouri,2020-02-03,0,0
Missouri,2020-02-04,0,0
Missouri,2020-02-05,0,0
Missouri,2020-02-06,0,0
Missouri,2020-02-07,0,0
Missouri,2020-02-08,0,0
Missouri,2020-02-09,0,0
Missouri,2020-02-10,0,0
Missouri,2020-02-11,0,0
Missouri,2020-02-12,0,0
Missouri,2020-02-13,0,0
Missouri,2020-02-14,0,0
Missouri,2020-02-15,0,0
Missouri,2020-02-16,0,0
Missouri,2020-02-17,0,0
Missouri,2020-02-18,0,0
Missouri,2020-02-19,0,0
Missouri,2020-02-20,0,0
Missouri,2020-02-21,0,0
Missouri,2020-02-22,0,0
Missouri,2020-02-23,0,0
Missouri,2020-02-24,0,0
Missouri,2020-02-25,0,0
Missouri,2020-02-26,0,0
Missouri,2020-02-27,0,0
Missouri,2020-02-28,0,0
Missouri,2020-02-29,0,0
Missouri,2020-03-01,0,0
Missouri,2020-03-02,0,0
Missouri,2020-03-03,0,0
Missouri,2020-03-04,0,0
Missouri,2020-03-05,0,0
Missouri,2020-03-06,0,0
Missouri,2020-03-07,0,0
Missouri,2020-03-08,1,0
Missouri,2020-03-09,1,0
Missouri,2020-03-10,1,0
Missouri,2020-03-11,1,0
Missouri,2020-03-12,2,0
Missouri,2020-03-13,5,0
Missouri,2020-03-14,4,0
Missouri,2020-03-15,5,0
Missouri,2020-03-16,6,0
Missouri,2020-03-17,12,0
Missouri,2020-03-18,18,1
Missouri,2020-03-19,41,1
Missouri,2020-03-20,80,3
Missouri,2020-03-21,81,3
Missouri,2020-03-22,100,3
Missouri,2020-03-23,191,4
Missouri,2020-03-24,263,7
Missouri,2020-03-25,354,8
Missouri,2020-03-26,520,9
Missouri,2020-03-27,666,9
Missouri,2020-03-28,836,10
Missouri,2020-03-29,915,13
Missouri,2020-03-30,1051,13
Missouri,2020-03-31,1357,15
Missouri,2020-04-01,1613,18
Missouri,2020-04-02,1857,22
Missouri,2020-04-03,1864,25
Missouri,2020-04-04,2313,33
Missouri,2020-04-05,2350,44
Missouri,2020-04-06,2737,48
Missouri,2020-04-07,3131,66
Missouri,2020-04-08,3210,89
Missouri,2020-04-09,3432,94
Missouri,2020-04-10,3897,99
Missouri,2020-04-11,4108,116
Missouri,2020-04-12,4269,119
Missouri,2020-04-13,4515,123
Missouri,2020-04-14,4747,149
Missouri,2020-04-15,4791,153
Missouri,2020-04-16,5174,169
Missouri,2020-04-17,5371,184
Missouri,2020-04-18,5579,197
Missouri,2020-04-19,5743,199
Missouri,2020-04-20,5890,200
Missouri,2020-04-21,6066,224
Missouri,2020-04-22,6277,238
Missouri,2020-04-23,6507,252
Missouri,2020-04-24,6789,272
Missouri,2020-04-25,6936,281
Missouri,2020-04-26,7121,283
Missouri,2020-04-27,7306,303
Missouri,2020-04-28,7451,330
Missouri,2020-04-29,7661,338
Missouri,2020-04-30,7819,350
Missouri,2020-05-01,8067,360
Missouri,2020-05-02,8356,376
Missouri,2020-05-03,8618,381
Missouri,2020-05-04,8946,386
Missouri,2020-05-05,9121,409
Missouri,2020-05-06,9323,428
Missouri,2020-05-07,9581,449
Missouri,2020-05-08,9733,483
Missouri,2020-05-09,9911,494
Missouri,2020-05-10,10068,503
Missouri,2020-05-11,10157,514
Missouri,2020-05-12,10269,529
Missouri,2020-05-13,10404,551
Missouri,2020-05-14,10594,566
Missouri,2020-05-15,10766,581
Missouri,2020-05-16,10959,594
Missouri,2020-05-17,11108,600
Missouri,2020-05-18,11242,611
Missouri,2020-05-19,11393,631
Missouri,2020-05-20,11528,640
Missouri,2020-05-21,11689,668
Missouri,2020-05-22,11836,677
Missouri,2020-05-23,11966,682
Missouri,2020-05-24,12149,686
Missouri,2020-05-25,12476,689
Missouri,2020-05-26,12579,693
Missouri,2020-05-27,12816,689
Missouri,2020-05-28,12981,708
Missouri,2020-05-29,13084,730
Missouri,2020-05-30,13298,774
Missouri,2020-05-31,13438,776
Missouri,2020-06-01,13724,776
Missouri,2020-06-02,14015,786
Missouri,2020-06-03,14189,791
Missouri,2020-06-04,14438,795
Missouri,2020-06-05,14572,805
Missouri,2020-06-06,14951,815
Missouri,2020-06-07,15023,815
Missouri,2020-06-08,15158,823
Missouri,2020-06-09,15352,845
Missouri,2020-06-10,15512,851
Montana,2020-01-22,0,0
Montana,2020-01-23,0,0
Montana,2020-01-24,0,0
Montana,2020-01-25,0,0
Montana,2020-01-26,0,0
Montana,2020-01-27,0,0
Montana,2020-01-28,0,0
Montana,2020-01-29,0,0
Montana,2020-01-30,0,0
Montana,2020-01-31,0,0
Montana,2020-02-01,0,0
Montana,2020-02-02,0,0
Montana,2020-02-03,0,0
Montana,2020-02-04,0,0
Montana,2020-02-05,0,0
Montana,2020-02-06,0,0
Montana,2020-02-07,0,0
Montana,2020-02-08,0,0
Montana,2020-02-09,0,0
Montana,2020-02-10,0,0
Montana,2020-02-11,0,0
Montana,2020-02-12,0,0
Montana,2020-02-13,0,0
Montana,2020-02-14,0,0
Montana,2020-02-15,0,0
Montana,2020-02-16,0,0
Montana,2020-02-17,0,0
Montana,2020-02-18,0,0
Montana,2020-02-19,0,0
Montana,2020-02-20,0,0
Montana,2020-02-21,0,0
Montana,2020-02-22,0,0
Montana,2020-02-23,0,0
Montana,2020-02-24,0,0
Montana,2020-02-25,0,0
Montana,2020-02-26,0,0
Montana,2020-02-27,0,0
Montana,2020-02-28,0,0
Montana,2020-02-29,0,0
Montana,2020-03-01,0,0
Montana,2020-03-02,0,0
Montana,2020-03-03,0,0
Montana,2020-03-04,0,0
Montana,2020-03-05,0,0
Montana,2020-03-06,0,0
Montana,2020-03-07,0,0
Montana,2020-03-08,0,0
Montana,2020-03-09,0,0
Montana,2020-03-10,0,0
Montana,2020-03-11,0,0
Montana,2020-03-12,0,0
Montana,2020-03-13,2,0
Montana,2020-03-14,6,0
Montana,2020-03-15,6,0
Montana,2020-03-16,6,0
Montana,2020-03-17,8,0
Montana,2020-03-18,10,0
Montana,2020-03-19,12,0
Montana,2020-03-20,21,0
Montana,2020-03-21,28,0
Montana,2020-03-22,35,0
Montana,2020-03-23,35,0
Montana,2020-03-24,57,0
Montana,2020-03-25,65,0
Montana,2020-03-26,90,0
Montana,2020-03-27,109,2
Montana,2020-03-28,129,1
Montana,2020-03-29,154,1
Montana,2020-03-30,171,5
Montana,2020-03-31,198,5
Montana,2020-04-01,208,6
Montana,2020-04-02,241,6
Montana,2020-04-03,243,5
Montana,2020-04-04,265,6
Montana,2020-04-05,286,6
Montana,2020-04-06,299,6
Montana,2020-04-07,319,6
Montana,2020-04-08,332,6
Montana,2020-04-09,354,6
Montana,2020-04-10,365,6
Montana,2020-04-11,377,6
Montana,2020-04-12,387,6
Montana,2020-04-13,394,7
Montana,2020-04-14,399,7
Montana,2020-04-15,404,7
Montana,2020-04-16,415,7
Montana,2020-04-17,422,8
Montana,2020-04-18,426,10
Montana,2020-04-19,433,10
Montana,2020-04-20,433,10
Montana,2020-04-21,437,12
Montana,2020-04-22,439,14
Montana,2020-04-23,442,14
Montana,2020-04-24,444,14
Montana,2020-04-25,445,14
Montana,2020-04-26,448,14
Montana,2020-04-27,449,14
Montana,2020-04-28,451,15
Montana,2020-04-29,451,16
Montana,2020-04-30,453,16
Montana,2020-05-01,453,16
Montana,2020-05-02,455,16
Montana,2020-05-03,455,16
Montana,2020-05-04,457,16
Montana,2020-05-05,456,16
Montana,2020-05-06,456,16
Montana,2020-05-07,456,16
Montana,2020-05-08,458,16
Montana,2020-05-09,458,16
Montana,2020-05-10,458,16
Montana,2020-05-11,459,16
Montana,2020-05-12,461,16
Montana,2020-05-13,462,16
Montana,2020-05-14,462,16
Montana,2020-05-15,466,16
Montana,2020-05-16,468,16
Montana,2020-05-17,468,16
Montana,2020-05-18,470,16
Montana,2020-05-19,471,16
Montana,2020-05-20,478,16
Montana,2020-05-21,479,16
Montana,2020-05-22,479,16
Montana,2020-05-23,479,16
Montana,2020-05-24,479,16
Montana,2020-05-25,479,16
Montana,2020-05-26,479,17
Montana,2020-05-27,481,17
Montana,2020-05-28,485,17
Montana,2020-05-29,493,17
Montana,2020-05-30,505,17
Montana,2020-05-31,515,17
Montana,2020-06-01,519,17
Montana,2020-06-02,523,17
Montana,2020-06-03,525,17
Montana,2020-06-04,539,17
Montana,2020-06-05,541,18
Montana,2020-06-06,540,18
Montana,2020-06-07,545,18
Montana,2020-06-08,548,18
Montana,2020-06-09,554,18
Montana,2020-06-10,561,18
Nebraska,2020-01-22,0,0
Nebraska,2020-01-23,0,0
Nebraska,2020-01-24,0,0
Nebraska,2020-01-25,0,0
Nebraska,2020-01-26,0,0
Nebraska,2020-01-27,0,0
Nebraska,2020-01-28,0,0
Nebraska,2020-01-29,0,0
Nebraska,2020-01-30,0,0
Nebraska,2020-01-31,0,0
Nebraska,2020-02-01,0,0
Nebraska,2020-02-02,0,0
Nebraska,2020-02-03,0,0
Nebraska,2020-02-04,0,0
Nebraska,2020-02-05,0,0
Nebraska,2020-02-06,0,0
Nebraska,2020-02-07,0,0
Nebraska,2020-02-08,0,0
Nebraska,2020-02-09,0,0
Nebraska,2020-02-10,0,0
Nebraska,2020-02-11,0,0
Nebraska,2020-02-12,0,0
Nebraska,2020-02-13,0,0
Nebraska,2020-02-14,0,0
Nebraska,2020-02-15,0,0
Nebraska,2020-02-16,0,0
Nebraska,2020-02-17,0,0
Nebraska,2020-02-18,0,0
Nebraska,2020-02-19,0,0
Nebraska,2020-02-20,0,0
Nebraska,2020-02-21,0,0
Nebraska,2020-02-22,0,0
Nebraska,2020-02-23,0,0
Nebraska,2020-02-24,0,0
Nebraska,2020-02-25,0,0
Nebraska,2020-02-26,0,0
Nebraska,2020-02-27,0,0
Nebraska,2020-02-28,0,0
Nebraska,2020-02-29,0,0
Nebraska,2020-03-01,0,0
Nebraska,2020-03-02,0,0
Nebraska,2020-03-03,0,0
Nebraska,2020-03-04,0,0
Nebraska,2020-03-05,0,0
Nebraska,2020-03-06,1,0
Nebraska,2020-03-07,1,0
Nebraska,2020-03-08,1,0
Nebraska,2020-03-09,3,0
Nebraska,2020-03-10,3,0
Nebraska,2020-03-11,5,0
Nebraska,2020-03-12,10,0
Nebraska,2020-03-13,14,0
Nebraska,2020-03-14,18,0
Nebraska,2020-03-15,17,0
Nebraska,2020-03-16,18,0
Nebraska,2020-03-17,23,0
Nebraska,2020-03-18,24,0
Nebraska,2020-03-19,29,0
Nebraska,2020-03-20,41,0
Nebraska,2020-03-21,38,0
Nebraska,2020-03-22,51,0
Nebraska,2020-03-23,51,0
Nebraska,2020-03-24,66,0
Nebraska,2020-03-25,71,0
Nebraska,2020-03-26,74,0
Nebraska,2020-03-27,84,0
Nebraska,2020-03-28,96,2
Nebraska,2020-03-29,112,2
Nebraska,2020-03-30,147,2
Nebraska,2020-03-31,175,3
Nebraska,2020-04-01,213,4
Nebraska,2020-04-02,248,6
Nebraska,2020-04-03,280,7
Nebraska,2020-04-04,322,7
Nebraska,2020-04-05,365,9
Nebraska,2020-04-06,418,9
Nebraska,2020-04-07,448,11
Nebraska,2020-04-08,519,13
Nebraska,2020-04-09,568,16
Nebraska,2020-04-10,635,17
Nebraska,2020-04-11,699,19
Nebraska,2020-04-12,814,19
Nebraska,2020-04-13,837,19
Nebraska,2020-04-14,915,25
Nebraska,2020-04-15,920,25
Nebraska,2020-04-16,975,27
Nebraska,2020-04-17,1158,33
Nebraska,2020-04-18,1309,33
Nebraska,2020-04-19,1514,38
Nebraska,2020-04-20,1685,48
Nebraska,2020-04-21,1685,48
Nebraska,2020-04-22,1825,58
Nebraska,2020-04-23,2209,56
Nebraska,2020-04-24,2424,62
Nebraska,2020-04-25,2719,62
Nebraska,2020-04-26,3040,74
Nebraska,2020-04-27,3392,74
Nebraska,2020-04-28,3540,74
Nebraska,2020-04-29,3874,74
Nebraska,2020-04-30,4329,73
Nebraska,2020-05-01,5008,79
Nebraska,2020-05-02,5317,79
Nebraska,2020-05-03,5661,89
Nebraska,2020-05-04,6037,89
Nebraska,2020-05-05,6373,89
Nebraska,2020-05-06,6689,89
Nebraska,2020-05-07,7600,113
Nebraska,2020-05-08,7942,111
Nebraska,2020-05-09,8093,111
Nebraska,2020-05-10,8171,111
Nebraska,2020-05-11,8407,127
Nebraska,2020-05-12,8532,131
Nebraska,2020-05-13,8912,136
Nebraska,2020-05-14,9260,136
Nebraska,2020-05-15,9610,156
Nebraska,2020-05-16,10385,176
Nebraska,2020-05-17,10177,176
Nebraska,2020-05-18,10787,176
Nebraska,2020-05-19,11016,176
Nebraska,2020-05-20,11292,142
Nebraska,2020-05-21,11597,142
Nebraska,2020-05-22,11831,160
Nebraska,2020-05-23,12132,160
Nebraska,2020-05-24,12323,160
Nebraska,2020-05-25,12551,160
Nebraska,2020-05-26,12808,160
Nebraska,2020-05-27,13176,172
Nebraska,2020-05-28,13441,192
Nebraska,2020-05-29,13855,193
Nebraska,2020-05-30,14122,205
Nebraska,2020-05-31,14320,205
Nebraska,2020-06-01,14560,205
Nebraska,2020-06-02,14831,205
Nebraska,2020-06-03,15100,205
Nebraska,2020-06-04,15356,206
Nebraska,2020-06-05,15623,187
Nebraska,2020-06-06,15789,187
Nebraska,2020-06-07,15881,187
Nebraska,2020-06-08,16003,188
Nebraska,2020-06-09,16135,189
Nebraska,2020-06-10,16275,191
Nevada,2020-01-22,0,0
Nevada,2020-01-23,0,0
Nevada,2020-01-24,0,0
Nevada,2020-01-25,0,0
Nevada,2020-01-26,0,0
Nevada,2020-01-27,0,0
Nevada,2020-01-28,0,0
Nevada,2020-01-29,0,0
Nevada,2020-01-30,0,0
Nevada,2020-01-31,0,0
Nevada,2020-02-01,0,0
Nevada,2020-02-02,0,0
Nevada,2020-02-03,0,0
Nevada,2020-02-04,0,0
Nevada,2020-02-05,0,0
Nevada,2020-02-06,0,0
Nevada,2020-02-07,0,0
Nevada,2020-02-08,0,0
Nevada,2020-02-09,0,0
Nevada,2020-02-10,0,0
Nevada,2020-02-11,0,0
Nevada,2020-02-12,0,0
Nevada,2020-02-13,0,0
Nevada,2020-02-14,0,0
Nevada,2020-02-15,0,0
Nevada,2020-02-16,0,0
Nevada,2020-02-17,0,0
Nevada,2020-02-18,0,0
Nevada,2020-02-19,0,0
Nevada,2020-02-20,0,0
Nevada,2020-02-21,0,0
Nevada,2020-02-22,0,0
Nevada,2020-02-23,0,0
Nevada,2020-02-24,0,0
Nevada,2020-02-25,0,0
Nevada,2020-02-26,0,0
Nevada,2020-02-27,0,0
Nevada,2020-02-28,0,0
Nevada,2020-02-29,0,0
Nevada,2020-03-01,0,0
Nevada,2020-03-02,0,0
Nevada,2020-03-03,0,0
Nevada,2020-03-04,0,0
Nevada,2020-03-05,1,0
Nevada,2020-03-06,2,0
Nevada,2020-03-07,2,0
Nevada,2020-03-08,4,0
Nevada,2020-03-09,4,0
Nevada,2020-03-10,4,0
Nevada,2020-03-11,7,0
Nevada,2020-03-12,10,0
Nevada,2020-03-13,18,0
Nevada,2020-03-14,20,0
Nevada,2020-03-15,20,0
Nevada,2020-03-16,45,1
Nevada,2020-03-17,55,1
Nevada,2020-03-18,55,1
Nevada,2020-03-19,106,1
Nevada,2020-03-20,179,2
Nevada,2020-03-21,171,2
Nevada,2020-03-22,226,2
Nevada,2020-03-23,334,4
Nevada,2020-03-24,293,4
Nevada,2020-03-25,338,6
Nevada,2020-03-26,424,14
Nevada,2020-03-27,552,10
Nevada,2020-03-28,719,10
Nevada,2020-03-29,1189,15
Nevada,2020-03-30,1144,15
Nevada,2020-03-31,1216,26
Nevada,2020-04-01,1427,31
Nevada,2020-04-02,1611,38
Nevada,2020-04-03,1530,43
Nevada,2020-04-04,1776,46
Nevada,2020-04-05,1880,46
Nevada,2020-04-06,1986,46
Nevada,2020-04-07,2157,84
Nevada,2020-04-08,2259,72
Nevada,2020-04-09,2513,82
Nevada,2020-04-10,2868,94
Nevada,2020-04-11,2798,118
Nevada,2020-04-12,2859,112
Nevada,2020-04-13,2990,114
Nevada,2020-04-14,3134,132
Nevada,2020-04-15,3216,131
Nevada,2020-04-16,3216,143
Nevada,2020-04-17,3622,143
Nevada,2020-04-18,3660,151
Nevada,2020-04-19,3748,158
Nevada,2020-04-20,3866,159
Nevada,2020-04-21,3971,163
Nevada,2020-04-22,4087,172
Nevada,2020-04-23,4212,200
Nevada,2020-04-24,4463,199
Nevada,2020-04-25,4555,205
Nevada,2020-04-26,4829,207
Nevada,2020-04-27,4700,207
Nevada,2020-04-28,4821,219
Nevada,2020-04-29,4934,230
Nevada,2020-04-30,5053,250
Nevada,2020-05-01,5248,249
Nevada,2020-05-02,5389,258
Nevada,2020-05-03,5472,261
Nevada,2020-05-04,5630,268
Nevada,2020-05-05,5660,273
Nevada,2020-05-06,5741,298
Nevada,2020-05-07,5855,306
Nevada,2020-05-08,5949,299
Nevada,2020-05-09,6293,325
Nevada,2020-05-10,6120,315
Nevada,2020-05-11,6161,319
Nevada,2020-05-12,6344,329
Nevada,2020-05-13,6476,338
Nevada,2020-05-14,6504,340
Nevada,2020-05-15,6733,343
Nevada,2020-05-16,6813,349
Nevada,2020-05-17,6949,351
Nevada,2020-05-18,7061,363
Nevada,2020-05-19,7096,364
Nevada,2020-05-20,7388,383
Nevada,2020-05-21,7400,389
Nevada,2020-05-22,7525,392
Nevada,2020-05-23,7526,393
Nevada,2020-05-24,7881,380
Nevada,2020-05-25,7956,394
Nevada,2020-05-26,8057,394
Nevada,2020-05-27,8150,408
Nevada,2020-05-28,8248,406
Nevada,2020-05-29,8376,406
Nevada,2020-05-30,8517,419
Nevada,2020-05-31,8628,419
Nevada,2020-06-01,8702,419
Nevada,2020-06-02,8858,419
Nevada,2020-06-03,8951,433
Nevada,2020-06-04,9129,430
Nevada,2020-06-05,9309,436
Nevada,2020-06-06,9491,437
Nevada,2020-06-07,9669,438
Nevada,2020-06-08,9816,442
Nevada,2020-06-09,10045,446
Nevada,2020-06-10,10218,449
New Hampshire,2020-01-22,0,0
New Hampshire,2020-01-23,0,0
New Hampshire,2020-01-24,0,0
New Hampshire,2020-01-25,0,0
New Hampshire,2020-01-26,0,0
New Hampshire,2020-01-27,0,0
New Hampshire,2020-01-28,0,0
New Hampshire,2020-01-29,0,0
New Hampshire,2020-01-30,0,0
New Hampshire,2020-01-31,0,0
New Hampshire,2020-02-01,0,0
New Hampshire,2020-02-02,0,0
New Hampshire,2020-02-03,0,0
New Hampshire,2020-02-04,0,0
New Hampshire,2020-02-05,0,0
New Hampshire,2020-02-06,0,0
New Hampshire,2020-02-07,0,0
New Hampshire,2020-02-08,0,0
New Hampshire,2020-02-09,0,0
New Hampshire,2020-02-10,0,0
New Hampshire,2020-02-11,0,0
New Hampshire,2020-02-12,0,0
New Hampshire,2020-02-13,0,0
New Hampshire,2020-02-14,0,0
New Hampshire,2020-02-15,0,0
New Hampshire,2020-02-16,0,0
New Hampshire,2020-02-17,0,0
New Hampshire,2020-02-18,0,0
New Hampshire,2020-02-19,0,0
New Hampshire,2020-02-20,0,0
New Hampshire,2020-02-21,0,0
New Hampshire,2020-02-22,0,0
New Hampshire,2020-02-23,0,0
New Hampshire,2020-02-24,0,0
New Hampshire,2020-02-25,0,0
New Hampshire,2020-02-26,0,0
New Hampshire,2020-02-27,0,0
New Hampshire,2020-02-28,0,0
New Hampshire,2020-02-29,0,0
New Hampshire,2020-03-01,0,0
New Hampshire,2020-03-02,1,0
New Hampshire,2020-03-03,2,0
New Hampshire,2020-03-04,2,0
New Hampshire,2020-03-05,2,0
New Hampshire,2020-03-06,2,0
New Hampshire,2020-03-07,2,0
New Hampshire,2020-03-08,4,0
New Hampshire,2020-03-09,4,0
New Hampshire,2020-03-10,4,0
New Hampshire,2020-03-11,5,0
New Hampshire,2020-03-12,6,0
New Hampshire,2020-03-13,6,0
New Hampshire,2020-03-14,7,0
New Hampshire,2020-03-15,7,0
New Hampshire,2020-03-16,17,0
New Hampshire,2020-03-17,26,0
New Hampshire,2020-03-18,37,0
New Hampshire,2020-03-19,47,0
New Hampshire,2020-03-20,58,0
New Hampshire,2020-03-21,61,0
New Hampshire,2020-03-22,73,0
New Hampshire,2020-03-23,124,1
New Hampshire,2020-03-24,101,1
New Hampshire,2020-03-25,108,1
New Hampshire,2020-03-26,137,1
New Hampshire,2020-03-27,162,1
New Hampshire,2020-03-28,187,2
New Hampshire,2020-03-29,214,2
New Hampshire,2020-03-30,370,3
New Hampshire,2020-03-31,357,3
New Hampshire,2020-04-01,367,3
New Hampshire,2020-04-02,479,5
New Hampshire,2020-04-03,479,7
New Hampshire,2020-04-04,540,11
New Hampshire,2020-04-05,625,15
New Hampshire,2020-04-06,716,15
New Hampshire,2020-04-07,716,15
New Hampshire,2020-04-08,748,23
New Hampshire,2020-04-09,851,39
New Hampshire,2020-04-10,851,39
New Hampshire,2020-04-11,885,41
New Hampshire,2020-04-12,930,43
New Hampshire,2020-04-13,986,43
New Hampshire,2020-04-14,923,49
New Hampshire,2020-04-15,1139,61
New Hampshire,2020-04-16,1139,61
New Hampshire,2020-04-17,1289,71
New Hampshire,2020-04-18,1342,73
New Hampshire,2020-04-19,1390,73
New Hampshire,2020-04-20,1451,81
New Hampshire,2020-04-21,1504,81
New Hampshire,2020-04-22,1605,93
New Hampshire,2020-04-23,1681,99
New Hampshire,2020-04-24,1723,103
New Hampshire,2020-04-25,1806,103
New Hampshire,2020-04-26,1869,117
New Hampshire,2020-04-27,1949,117
New Hampshire,2020-04-28,2017,117
New Hampshire,2020-04-29,2065,117
New Hampshire,2020-04-30,2149,84
New Hampshire,2020-05-01,2325,102
New Hampshire,2020-05-02,2463,108
New Hampshire,2020-05-03,2537,112
New Hampshire,2020-05-04,2603,112
New Hampshire,2020-05-05,2651,124
New Hampshire,2020-05-06,2761,124
New Hampshire,2020-05-07,2864,142
New Hampshire,2020-05-08,2975,156
New Hampshire,2020-05-09,3043,176
New Hampshire,2020-05-10,3099,180
New Hampshire,2020-05-11,3191,180
New Hampshire,2020-05-12,3265,198
New Hampshire,2020-05-13,3325,214
New Hampshire,2020-05-14,3416,170
New Hampshire,2020-05-15,3487,170
New Hampshire,2020-05-16,3566,210
New Hampshire,2020-05-17,3606,212
New Hampshire,2020-05-18,3684,212
New Hampshire,2020-05-19,3732,212
New Hampshire,2020-05-20,3882,248
New Hampshire,2020-05-21,3950,226
New Hampshire,2020-05-22,4031,236
New Hampshire,2020-05-23,4104,244
New Hampshire,2020-05-24,4163,246
New Hampshire,2020-05-25,4209,248
New Hampshire,2020-05-26,4243,256
New Hampshire,2020-05-27,4296,274
New Hampshire,2020-05-28,4399,292
New Hampshire,2020-05-29,4498,238
New Hampshire,2020-05-30,4498,238
New Hampshire,2020-05-31,4657,245
New Hampshire,2020-06-01,4691,245
New Hampshire,2020-06-02,4759,256
New Hampshire,2020-06-03,4805,265
New Hampshire,2020-06-04,4884,273
New Hampshire,2020-06-05,5038,283
New Hampshire,2020-06-06,5029,283
New Hampshire,2020-06-07,5052,286
New Hampshire,2020-06-08,5088,286
New Hampshire,2020-06-09,5088,286
New Hampshire,2020-06-10,5186,301
New Jersey,2020-01-22,0,0
New Jersey,2020-01-23,0,0
New Jersey,2020-01-24,0,0
New Jersey,2020-01-25,0,0
New Jersey,2020-01-26,0,0
New Jersey,2020-01-27,0,0
New Jersey,2020-01-28,0,0
New Jersey,2020-01-29,0,0
New Jersey,2020-01-30,0,0
New Jersey,2020-01-31,0,0
New Jersey,2020-02-01,0,0
New Jersey,2020-02-02,0,0
New Jersey,2020-02-03,0,0
New Jersey,2020-02-04,0,0
New Jersey,2020-02-05,0,0
New Jersey,2020-02-06,0,0
New Jersey,2020-02-07,0,0
New Jersey,2020-02-08,0,0
New Jersey,2020-02-09,0,0
New Jersey,2020-02-10,0,0
New Jersey,2020-02-11,0,0
New Jersey,2020-02-12,0,0
New Jersey,2020-02-13,0,0
New Jersey,2020-02-14,0,0
New Jersey,2020-02-15,0,0
New Jersey,2020-02-16,0,0
New Jersey,2020-02-17,0,0
New Jersey,2020-02-18,0,0
New Jersey,2020-02-19,0,0
New Jersey,2020-02-20,0,0
New Jersey,2020-02-21,0,0
New Jersey,2020-02-22,0,0
New Jersey,2020-02-23,0,0
New Jersey,2020-02-24,0,0
New Jersey,2020-02-25,0,0
New Jersey,2020-02-26,0,0
New Jersey,2020-02-27,0,0
New Jersey,2020-02-28,0,0
New Jersey,2020-02-29,0,0
New Jersey,2020-03-01,0,0
New Jersey,2020-03-02,0,0
New Jersey,2020-03-03,0,0
New Jersey,2020-03-04,0,0
New Jersey,2020-03-05,2,0
New Jersey,2020-03-06,2,0
New Jersey,2020-03-07,4,0
New Jersey,2020-03-08,5,0
New Jersey,2020-03-09,5,0
New Jersey,2020-03-10,15,1
New Jersey,2020-03-11,23,1
New Jersey,2020-03-12,29,1
New Jersey,2020-03-13,49,1
New Jersey,2020-03-14,69,1
New Jersey,2020-03-15,72,2
New Jersey,2020-03-16,176,2
New Jersey,2020-03-17,250,3
New Jersey,2020-03-18,397,5
New Jersey,2020-03-19,849,13
New Jersey,2020-03-20,982,17
New Jersey,2020-03-21,1467,16
New Jersey,2020-03-22,2135,24
New Jersey,2020-03-23,3263,36
New Jersey,2020-03-24,4320,70
New Jersey,2020-03-25,5332,106
New Jersey,2020-03-26,8354,144
New Jersey,2020-03-27,10809,190
New Jersey,2020-03-28,13602,226
New Jersey,2020-03-29,16406,217
New Jersey,2020-03-30,20483,289
New Jersey,2020-03-31,22382,514
New Jersey,2020-04-01,26767,355
New Jersey,2020-04-02,30456,541
New Jersey,2020-04-03,34703,650
New Jersey,2020-04-04,38059,860
New Jersey,2020-04-05,41326,930
New Jersey,2020-04-06,44611,1017
New Jersey,2020-04-07,46623,1237
New Jersey,2020-04-08,48828,1508
New Jersey,2020-04-09,52023,1713
New Jersey,2020-04-10,55237,1934
New Jersey,2020-04-11,59075,2185
New Jersey,2020-04-12,63124,2352
New Jersey,2020-04-13,65787,2445
New Jersey,2020-04-14,70526,2807
New Jersey,2020-04-15,72219,3158
New Jersey,2020-04-16,76365,3521
New Jersey,2020-04-17,79186,3843
New Jersey,2020-04-18,82168,4072
New Jersey,2020-04-19,85886,4362
New Jersey,2020-04-20,89307,4496
New Jersey,2020-04-21,95460,4986
New Jersey,2020-04-22,96959,5150
New Jersey,2020-04-23,101133,5426
New Jersey,2020-04-24,102728,5683
New Jersey,2020-04-25,106030,5914
New Jersey,2020-04-26,109719,5938
New Jersey,2020-04-27,112006,6044
New Jersey,2020-04-28,114574,6442
New Jersey,2020-04-29,117083,6771
New Jersey,2020-04-30,119130,7228
New Jersey,2020-05-01,121773,7538
New Jersey,2020-05-02,124393,7742
New Jersey,2020-05-03,127385,7871
New Jersey,2020-05-04,128916,7910
New Jersey,2020-05-05,131143,8244
New Jersey,2020-05-06,132484,8549
New Jersey,2020-05-07,133991,8807
New Jersey,2020-05-08,135840,8960
New Jersey,2020-05-09,137397,9116
New Jersey,2020-05-10,138754,9256
New Jersey,2020-05-11,140206,9340
